FindingCode,Severity,ScopeName,RuleName,Issue,Recommendation,EstimatedMinutesToResolve,ObjectValue,DuplicateObjectNames,DuplicateCount,AnyCount,LogSetting,ProfileGroup,ShadowingRule
MDR,low,Calgary Internet Edge,VPN Guest Access RP CVS,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,medium,Calgary Internet Edge,VPN Split Tunnel Access,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",15,,,0,2,,,
MSEL,medium,Calgary Internet Edge,VPN Split Tunnel Access,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Calgary Internet Edge,VPN Split Tunnel Access,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
MSEL,medium,Calgary Internet Edge,Shared Logic GP VPN access - DNS,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Calgary Internet Edge,Shared Logic GP VPN access - DNS,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
MSEL,medium,Calgary Internet Edge,Shared Logic GP VPN access - Server,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Calgary Internet Edge,Shared Logic GP VPN access - Server,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,medium,Calgary Internet Edge,MOST always-on Access,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",15,,,0,2,,,
MSEL,medium,Calgary Internet Edge,MOST always-on Access,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MLF,medium,Calgary Internet Edge,MOST always-on Access,No log forwarding profile configured,Apply the approved Panorama log forwarding profile.,10,,,0,,,,
MDR,low,Calgary Internet Edge,MOST always-on Access,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,medium,Calgary Internet Edge,MOST Always-On SCCM,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",15,,,0,2,,,
MSEL,medium,Calgary Internet Edge,MOST Always-On SCCM,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MLF,medium,Calgary Internet Edge,MOST Always-On SCCM,No log forwarding profile configured,Apply the approved Panorama log forwarding profile.,10,,,0,,,,
MDR,low,Calgary Internet Edge,MOST Always-On SCCM,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
MSEL,medium,Calgary Internet Edge,MOST- Base DC access,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MLF,medium,Calgary Internet Edge,MOST- Base DC access,No log forwarding profile configured,Apply the approved Panorama log forwarding profile.,10,,,0,,,,
MDR,low,Calgary Internet Edge,MOST- Base DC access,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
MSEL,medium,Calgary Internet Edge,MOST- Base DC access test,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Calgary Internet Edge,MOST- Base DC access test,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
MSEL,medium,Calgary Internet Edge,TTS - Vortex,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Calgary Internet Edge,TTS - Vortex,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
MSEL,medium,Calgary Internet Edge,TTS Printer,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Calgary Internet Edge,TTS Printer,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
MSEL,medium,Calgary Internet Edge,E1 Split tunnel access - E1 Web,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Calgary Internet Edge,E1 Split tunnel access - E1 Web,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
MSEL,medium,Calgary Internet Edge,E1 Split tunnel - ICMP,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MLF,medium,Calgary Internet Edge,E1 Split tunnel - ICMP,No log forwarding profile configured,Apply the approved Panorama log forwarding profile.,10,,,0,,,,
MDR,low,Calgary Internet Edge,E1 Split tunnel - ICMP,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
MSEL,medium,Calgary Internet Edge,E1 Split tunnel access - ReportsNow,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Calgary Internet Edge,E1 Split tunnel access - ReportsNow,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
MSEL,medium,Calgary Internet Edge,E1 Split tunnel access - QNTC File Share,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Calgary Internet Edge,E1 Split tunnel access - QNTC File Share,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
MSEL,medium,Calgary Internet Edge,E1 Split tunnel access - training,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MSEL,medium,Calgary Internet Edge,E1 Split tunnel access - Mobile,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MSEL,medium,Calgary Internet Edge,E1 Split tunnel access - E1 Testing,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MSEL,medium,Calgary Internet Edge,E1 Split tunnel access - E1 Testing-Reports Now,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Calgary Internet Edge,E1 Split tunnel access - E1 Testing-Reports Now,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
MSEL,medium,Calgary Internet Edge,E1 Split tunnel access DNS,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Calgary Internet Edge,E1 Split tunnel access DNS,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,high,Calgary Internet Edge,Contractor VPN Client Access,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",20,,,0,3,,,
MSEL,medium,Calgary Internet Edge,Contractor VPN Client Access,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Calgary Internet Edge,Contractor VPN Client Access,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,high,Calgary Internet Edge,IOS VPN Client Access,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",20,,,0,3,,,
MSEL,medium,Calgary Internet Edge,IOS VPN Client Access,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Calgary Internet Edge,IOS VPN Client Access,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,high,Calgary Internet Edge,VPN Client Access-HIP,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",20,,,0,3,,,
MSEL,medium,Calgary Internet Edge,VPN Client Access-HIP,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Calgary Internet Edge,VPN Client Access-HIP,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,high,Calgary Internet Edge,VPN Client Access,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",20,,,0,3,,,
MSEL,medium,Calgary Internet Edge,VPN Client Access,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Calgary Internet Edge,VPN Client Access,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,high,Calgary Internet Edge,TFTP WLC license load,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",20,,,0,3,,,
MSEL,medium,Calgary Internet Edge,TFTP WLC license load,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Calgary Internet Edge,TFTP WLC license load,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
MSEL,medium,Calgary Internet Edge,VPN Client DMZ access,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Calgary Internet Edge,VPN Client DMZ access,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
MSEL,medium,Calgary Internet Edge,P2P WAN DMZ access,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Calgary Internet Edge,P2P WAN DMZ access,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
MSEL,medium,Calgary Internet Edge,Allow QUEBEC scan to email,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
OPR,high,Calgary Internet Edge,Temporary VC Rule,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",20,,,0,3,,,
MSEL,medium,Calgary Internet Edge,Temporary VC Rule,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Calgary Internet Edge,Temporary VC Rule,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,medium,Calgary Internet Edge,TLD phones,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",15,,,0,2,,,
MSEL,medium,Calgary Internet Edge,TLD phones,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Calgary Internet Edge,TLD phones,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
MSEL,medium,Calgary Internet Edge,Maintenance PC Teamviewer,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MLF,medium,Calgary Internet Edge,Maintenance PC Teamviewer,No log forwarding profile configured,Apply the approved Panorama log forwarding profile.,10,,,0,,,,
MSEL,medium,Calgary Internet Edge,Synthesia AI,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MLF,medium,Calgary Internet Edge,Roku Guest,No log forwarding profile configured,Apply the approved Panorama log forwarding profile.,10,,,0,,,,
MDR,low,Calgary Internet Edge,Roku Guest,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
MSEL,medium,Calgary Internet Edge,Test - Video and Photo High BW-1,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Calgary Internet Edge,Test - Video and Photo High BW-1,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,medium,Calgary Internet Edge,Missed Apps,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",15,,,0,2,,,
OPR,critical,Calgary Internet Edge,Azure-out,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",30,,,0,4,,,
MSEL,medium,Calgary Internet Edge,Azure-out,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MLF,medium,Calgary Internet Edge,Azure-out,No log forwarding profile configured,Apply the approved Panorama log forwarding profile.,10,,,0,,,,
MDR,low,Calgary Internet Edge,Azure-out,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,critical,Calgary Internet Edge,Azure-in,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",30,,,0,4,,,
MSEL,medium,Calgary Internet Edge,Azure-in,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MLF,medium,Calgary Internet Edge,Azure-in,No log forwarding profile configured,Apply the approved Panorama log forwarding profile.,10,,,0,,,,
MDR,low,Calgary Internet Edge,Azure-in,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
MSEL,medium,Calgary Internet Edge,Azure-TTTL-Ping,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MLF,medium,Calgary Internet Edge,Azure-TTTL-Ping,No log forwarding profile configured,Apply the approved Panorama log forwarding profile.,10,,,0,,,,
MDR,low,Calgary Internet Edge,Azure-TTTL-Ping,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,medium,Calgary Internet Edge,TTTL - In,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",15,,,0,2,,,
MSEL,medium,Calgary Internet Edge,TTTL - In,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Calgary Internet Edge,TTTL - In,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,medium,Calgary Internet Edge,TTTL - Out,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",15,,,0,2,,,
MSEL,medium,Calgary Internet Edge,TTTL - Out,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Calgary Internet Edge,TTTL - Out,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,high,Calgary Internet Edge,CTQ D365 - In,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",20,,,0,3,,,
MSEL,medium,Calgary Internet Edge,CTQ D365 - In,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Calgary Internet Edge,CTQ D365 - In,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,high,Calgary Internet Edge,CTQ D365 - Out,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",20,,,0,3,,,
MSEL,medium,Calgary Internet Edge,CTQ D365 - Out,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Calgary Internet Edge,CTQ D365 - Out,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,medium,Calgary Internet Edge,AutoWeb-Azure-RG2-Out,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",15,,,0,2,,,
MSEL,medium,Calgary Internet Edge,AutoWeb-Azure-RG2-Out,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Calgary Internet Edge,AutoWeb-Azure-RG2-Out,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,medium,Calgary Internet Edge,Azure-RG2-AzureDataFactory,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",15,,,0,2,,,
MSEL,medium,Calgary Internet Edge,Azure-RG2-AzureDataFactory,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Calgary Internet Edge,Azure-RG2-AzureDataFactory,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,medium,Calgary Internet Edge,Integration-Runtime-DataWH,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",15,,,0,2,,,
MSEL,medium,Calgary Internet Edge,Integration-Runtime-DataWH,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Calgary Internet Edge,Integration-Runtime-DataWH,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,medium,Calgary Internet Edge,Azure-RG2-AzureDataFactory-IN,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",15,,,0,2,,,
MSEL,medium,Calgary Internet Edge,Azure-RG2-AzureDataFactory-IN,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Calgary Internet Edge,Azure-RG2-AzureDataFactory-IN,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,high,Calgary Internet Edge,Azure-RG2-Backups,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",20,,,0,3,,,
MSEL,medium,Calgary Internet Edge,Azure-RG2-Backups,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Calgary Internet Edge,Azure-RG2-Backups,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
MSEL,medium,Calgary Internet Edge,Autoweb-AllowedApps,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Calgary Internet Edge,Autoweb-AllowedApps,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,medium,Calgary Internet Edge,AutoWeb-Azure-RG2-In-1,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",15,,,0,2,,,
MSEL,medium,Calgary Internet Edge,AutoWeb-Azure-RG2-In-1,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Calgary Internet Edge,AutoWeb-Azure-RG2-In-1,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,medium,Calgary Internet Edge,AutoWeb-Azure-RG2-In,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",15,,,0,2,,,
MSEL,medium,Calgary Internet Edge,AutoWeb-Azure-RG2-In,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Calgary Internet Edge,AutoWeb-Azure-RG2-In,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,medium,Calgary Internet Edge,AutoWeb-Azure-RG2-TEMPCOPY,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",15,,,0,2,,,
MSEL,medium,Calgary Internet Edge,AutoWeb-Azure-RG2-TEMPCOPY,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
OPR,medium,Calgary Internet Edge,TTTL - admin,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",15,,,0,2,,,
MSEL,medium,Calgary Internet Edge,TTTL - admin,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Calgary Internet Edge,TTTL - admin,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
MSEL,medium,Calgary Internet Edge,Traditional Bank inbound,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MLF,medium,Calgary Internet Edge,Traditional Bank inbound,No log forwarding profile configured,Apply the approved Panorama log forwarding profile.,10,,,0,,,,
MDR,low,Calgary Internet Edge,Traditional Bank inbound,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
MSEL,medium,Calgary Internet Edge,Traditional Bank outbound,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MLF,medium,Calgary Internet Edge,Traditional Bank outbound,No log forwarding profile configured,Apply the approved Panorama log forwarding profile.,10,,,0,,,,
OPR,medium,Calgary Internet Edge,TLD-McleodTMS-VPN access,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",15,,,0,2,,,
MSEL,medium,Calgary Internet Edge,TLD-McleodTMS-VPN access,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Calgary Internet Edge,TLD-McleodTMS-VPN access,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,medium,Calgary Internet Edge,TLD-Mcleod-VPN access,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",15,,,0,2,,,
MSEL,medium,Calgary Internet Edge,TLD-Mcleod-VPN access,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
OPR,medium,Calgary Internet Edge,TLD-McleodTMS-BatchUpload-1,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",15,,,0,2,,,
MSEL,medium,Calgary Internet Edge,TLD-McleodTMS-BatchUpload-1,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Calgary Internet Edge,TLD-McleodTMS-BatchUpload-1,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,medium,Calgary Internet Edge,TLD-McleodTMS-VPN access-1,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",15,,,0,2,,,
MSEL,medium,Calgary Internet Edge,TLD-McleodTMS-VPN access-1,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Calgary Internet Edge,TLD-McleodTMS-VPN access-1,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,high,Calgary Internet Edge,TLD-McleodTMS-BatchUpload,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",20,,,0,3,,,
MSEL,medium,Calgary Internet Edge,TLD-McleodTMS-BatchUpload,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Calgary Internet Edge,TLD-McleodTMS-BatchUpload,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,high,Calgary Internet Edge,TLD-Mcleod-ImagingSoftware,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",20,,,0,3,,,
MSEL,medium,Calgary Internet Edge,TLD-Mcleod-ImagingSoftware,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Calgary Internet Edge,TLD-Mcleod-ImagingSoftware,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,high,Calgary Internet Edge,Mcleod Direct Printing,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",20,,,0,3,,,
MSEL,medium,Calgary Internet Edge,Mcleod Direct Printing,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Calgary Internet Edge,Mcleod Direct Printing,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,medium,Calgary Internet Edge,TIESNA VPN access,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",15,,,0,2,,,
MSEL,medium,Calgary Internet Edge,TIESNA VPN access,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Calgary Internet Edge,TIESNA VPN access,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,medium,Calgary Internet Edge,TIESNA VPN 8080 WEB PORTAL,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",15,,,0,2,,,
MSEL,medium,Calgary Internet Edge,TIESNA VPN 8080 WEB PORTAL,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Calgary Internet Edge,TIESNA VPN 8080 WEB PORTAL,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
MSEL,medium,Calgary Internet Edge,TIESNA Direct printing,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Calgary Internet Edge,TIESNA Direct printing,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
MSEL,medium,Calgary Internet Edge,TIESNA Direct printing-Sato,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Calgary Internet Edge,TIESNA Direct printing-Sato,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,medium,Calgary Internet Edge,Management access,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",15,,,0,2,,,
MSEL,medium,Calgary Internet Edge,Management access,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Calgary Internet Edge,Management access,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,high,Calgary Internet Edge,TEMP-MOST testing,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",20,,,0,3,,,
MDR,low,Calgary Internet Edge,TEMP-MOST testing,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
MSEL,medium,Calgary Internet Edge,TTP iBTMS Singapore,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Calgary Internet Edge,TTP iBTMS Singapore,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
MSEL,medium,Calgary Internet Edge,TTP iBTMS SinQTel DC,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Calgary Internet Edge,TTP iBTMS SinQTel DC,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
MSEL,medium,Calgary Internet Edge,TTP iBTMS Singapore ping,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Calgary Internet Edge,TTP iBTMS Singapore ping,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
MSEL,medium,Calgary Internet Edge,TTP iBTMS Singapore inbound SQL,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Calgary Internet Edge,TTP iBTMS Singapore inbound SQL,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
MSEL,medium,Calgary Internet Edge,TTP iBTMS Singapore inbound FS,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Calgary Internet Edge,TTP iBTMS Singapore inbound FS,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,medium,Calgary Internet Edge,Badge Reader Access,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",15,,,0,2,,,
MSEL,medium,Calgary Internet Edge,Badge Reader Access,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MLF,medium,Calgary Internet Edge,Badge Reader Access,No log forwarding profile configured,Apply the approved Panorama log forwarding profile.,10,,,0,,,,
MDR,low,Calgary Internet Edge,Badge Reader Access,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
MSEL,medium,Calgary Internet Edge,Badge Reader Router tacacs,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MLF,medium,Calgary Internet Edge,Badge Reader Router tacacs,No log forwarding profile configured,Apply the approved Panorama log forwarding profile.,10,,,0,,,,
OPR,medium,Calgary Internet Edge,Badge Reader Ping,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",15,,,0,2,,,
MSEL,medium,Calgary Internet Edge,Badge Reader Ping,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MLF,medium,Calgary Internet Edge,Badge Reader Ping,No log forwarding profile configured,Apply the approved Panorama log forwarding profile.,10,,,0,,,,
MDR,low,Calgary Internet Edge,Badge Reader Ping,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,medium,Calgary Internet Edge,Badge Server Access,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",15,,,0,2,,,
MSEL,medium,Calgary Internet Edge,Badge Server Access,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MLF,medium,Calgary Internet Edge,Badge Server Access,No log forwarding profile configured,Apply the approved Panorama log forwarding profile.,10,,,0,,,,
MDR,low,Calgary Internet Edge,Badge Server Access,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
MSEL,medium,Calgary Internet Edge,MAC Badge Reader Access,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Calgary Internet Edge,MAC Badge Reader Access,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
MSEL,medium,Calgary Internet Edge,MAC Badge Reader Ping,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MLF,medium,Calgary Internet Edge,MAC Badge Reader Ping,No log forwarding profile configured,Apply the approved Panorama log forwarding profile.,10,,,0,,,,
MDR,low,Calgary Internet Edge,MAC Badge Reader Ping,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
